CVE-2018-10125,Contao before 4.5.7,, has XSS in the system log.,,,
CVE-2018-10126,LibTIFF 4.0.9,, has a NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c.,,,
CVE-2018-10132,PbootCMS v0.9.8,, has CSRF,via an admin.php/Message/mod/id/19.html?backurl=/index.php request,,
CVE-2018-10133,PbootCMS v0.9.8,, allows PHP code injection,via an IF label in index.php/About/6.html or admin.php/Site/index.html,,
CVE-2018-10135,iScripts eSwap v2.4,, has Reflected XSS,"via the """"catwiseproducts.php"""" catid parameter in the User Panel.",,
CVE-2018-10136,iScripts UberforX 2.2,," has Stored XSS in the """"manage_settings"""" section of the Admin Panel",via a value field to the /cms?section=manage_settings&action=edit URI.,,
CVE-2018-10137,iScripts UberforX 2.2,," has CSRF in the """"manage_settings"""" section of the Admin Panel",via the /cms?section=manage_settings&action=edit URI.,,
CVE-2018-10138,The CATALooK.netStore module through 7.2.8 for DNN (formerly DotNetNuke),, allows XSS,via the /ViewEditGoogleMaps.aspx PortalID or CATSkin parameter,,
CVE-2018-10173,Digital Guardian Management Console 7.1.2.0015,, allows authenticated remote code execution because of Arbitrary File Upload functionality.,,,
CVE-2018-10175,Digital Guardian Management Console 7.1.2.0015,, has an XXE issue.,,,
CVE-2018-10176,Digital Guardian Management Console 7.1.2.0015,, has a Directory Traversal issue.,,,
CVE-2018-10188,phpMyAdmin 4.8.0 before 4.8.0-1,, has CSRF,,,
CVE-2018-10197,There is a time-based blind SQL injection vulnerability in the Access Manager component before 9.18.040 and 10.x before 10.18.040 in ELO ELOenterprise 9 and 10 and ELOprofessional 9 and 10 that makes it possible to read all database content. ,,,,, a time-based blind SQL injection vulnerability
CVE-2018-10205,hyperstart 1.0.0 in HyperHQ Hyper,, has memory leaks in the container_setup_modules and hyper_rescan_scsi functions in container.c,,,
CVE-2018-10219,baijiacms V3,, has physical path leakage,via an index.php?mod=mobile&name=member&do=index request.,,
CVE-2018-10220,** DISPUTED ** Glastopf 3.1.3-dev,, has SSRF,,,
CVE-2018-10225,thinkphp 3.1.3,, has SQL Injection,via the index.php s parameter.,,
CVE-2018-10227,MiniCMS v1.10,, has XSS,via the mc-admin/conf.php site_link parameter.,,
CVE-2018-10230,Zend Debugger in Zend Server before 9.1.3,, has XSS,,,
CVE-2018-10233,The User Profile & Membership plugin before 2.0.7 for WordPress,, has no mitigations implemented against cross site request forgery attacks. This is a structural finding throughout the entire plugin.,,,
CVE-2018-10244,Suricata version 4.0.4 incorrectly,, has an integer overflow during a length check.,, handles the parsing of an EtherNet/IP PDU. A malformed PDU can cause the parsing code to read beyond the allocated data because DecodeENIPPDU in app-layer-enip-commmon.c,
CVE-2018-10249,baijiacms V3,, has CSRF,via index.php?mod=site&op=edituser&name=manager&do=user to add an administrator account.,,
CVE-2018-10250,iCMS V7.0.8,, has XSS,via the admincp.php keywords parameter in a weixin_category action,,
CVE-2018-10254,Netwide Assembler (NASM) 2.13,, has a stack-based buffer over-read in the disasm function of the disasm/disasm.c file. Remote attackers could leverage this vulnerability to cause a denial of service or possibly have unspecified other impact,via a crafted ELF file.,,
CVE-2018-10266,BEESCMS 4.0,, has a CSRF vulnerability to add an administrator account,via the admin/admin_admin.php?nav=list_admin_user&admin_p_nav=user URI.,,
CVE-2018-10267,WTCMS 1.0,, has a CSRF vulnerability to add an administrator account,via the index.php?admin&m=user&a=add_post URI.,,
CVE-2018-10283,CliqueMania loja virtual 14,, has SQL Injection,via the patch/remote.php id parameter in a recomendar action.,,
CVE-2018-10284,Adaltech G-Ticket v70 EME104,, has SQL Injection,via the mobile-loja/mensagem.asp eve_cod parameter.,,
CVE-2018-10294,Flexense DiskBoss Enterprise v7.4.28 to v9.1.16,, has XSS.,,,
CVE-2018-10295,ChemCMS v1.0.6,, has CSRF ,by using public/admin/user/addpost.html to add an administrator account.,,
CVE-2018-10296,MiniCMS V1.10,, has XSS,via the mc-admin/post-edit.php title parameter.,,
CVE-2018-10297,Discuz! DiscuzX through X3.4,, has stored XSS,via the portal.php?mod=portalcp&ac=article URI,,
CVE-2018-10298,Discuz! DiscuzX through X3.4,, has reflected XSS,via forum.php?mod=post&action=newthread because data/template/1_diy_portal_view.tpl.php does not restrict the content.,,
CVE-2018-10306,Services/Form/classes/class.ilDateDurationInputGUI.php and Services/Form/classes/class.ilDateTimeInputGUI.php in ILIAS 5.1.x through 5.3.x before 5.3.4,, allow XSS,via an invalid date.,,
CVE-2018-10307,error.php in ILIAS 5.2.x through 5.3.x before 5.3.4,, allows XSS,via the text of a PDO exception.,,
CVE-2018-10316,Netwide Assembler (NASM) 2.14rc0,, has an endless while loop in the assemble_file function of asm/nasm.c because of a globallineno integer overflow.,,,
CVE-2018-10318,Frog CMS 0.9.5,, has XSS,via the admin/?/page/edit page[keywords] parameter,,
CVE-2018-10319,Frog CMS 0.9.5,, has XSS,via the admin/?/snippet/edit snippet[name] parameter,,
CVE-2018-10320,Frog CMS 0.9.5,, has XSS,via the admin/?/layout/edit layout[name] parameter,,
CVE-2018-10321,Frog CMS 0.9.5,, has a stored Cross Site Scripting Vulnerability,"via """"Admin Site title"""" in Settings.",,
CVE-2018-10329,app/tools/mac-lookup/index.php in phpIPAM 1.3.1,, has Reflected XSS on /tools/mac-lookup/,via the mac parameter.,,
CVE-2018-10364,BigTree before 4.2.22,, has XSS in the Users management page,via the name or company field.,,
CVE-2018-10374,EasyCMS 1.3,, has XSS,via the s POST parameter (aka a search box value) in an index.php?s=/index/search/index.html request.,,
CVE-2018-10377,PortSwigger Burp Suite before 1.7.34,, has Improper Certificate Validation of the Collaborator server certificate,,,
CVE-2018-10382,MODX Revolution 2.6.3,, has XSS.,,,
CVE-2018-10393,bark_noise_hybridmp in psy.c in Xiph.Org libvorbis 1.3.6,, has a stack-based buffer over-read.,,,
CVE-2018-1042,Moodle 3.x,, has Server Side Request Forgery in the filepicker.,,,
CVE-2018-10424,mc-admin/post-edit.php in MiniCMS 1.10,, allows full path disclosure,via a modified id field.,,
CVE-2018-10431,D-Link DIR-615 2.5.17 devices,, allow Remote Code Execution,via shell metacharacters in the Host field of the System / Traceroute screen.,,
CVE-2018-10432,Pexip Infinity before 18,, allows Remote Denial of Service (TLS handshakes in RTMP).,,,
CVE-2018-10465,Jamf Pro 10.x before 10.3.0,, has Incorrect Access Control. Jamf Pro user accounts and groups with access to log in to Jamf Pro had full access to endpoints in the Universal API (UAPI),,,
CVE-2018-10466,Zoho ManageEngine ADAudit Plus before 5.0.0 build 5100,, allows blind SQL Injection.,,,
CVE-2018-10504,"The WebDorado """"Form Maker by WD"""" plugin before 1.12.24 for WordPress",, allows CSV injection.,,,
CVE-2018-10570,Frog CMS 0.9.5,, has XSS in /install/index.php,via the ['config']['admin_username'] field.,,
CVE-2018-10580,"The """"Latest Posts on Profile"""" plugin 1.1 for MyBB",, has XSS because there is an added section in a user profile that displays that user's most recent posts without sanitizing the tsubject (aka thread subject) field.,,,
CVE-2018-10585,Pexip Infinity before 18,, allows remote Denial of Service (XML parsing).,,,
CVE-2018-10609,Martem TELEM GW6 and GWM devices with firmware 2018.04.18-linux_4-01-601cb47 and prior,, allow improper sanitization of data over a Websocket which may allow cross-site scripting and client-side code execution with target user privileges.,,,
CVE-2018-10649,There is a Cross-Site Scripting Vulnerability in Citrix XenMobile Server 10.7 before RP3.,,,,, a Cross-Site Scripting Vulnerability
CVE-2018-10650,There is an Insufficient Path Validation Vulnerability in Citrix XenMobile Server 10.8 before RP2 and 10.7 before RP3.,,,,, an Insufficient Path Validation Vulnerability
CVE-2018-10652,There is a Sensitive Data Leakage issue in Citrix XenMobile Server 10.7 before RP3.,,,,, a Sensitive Data Leakage issue
CVE-2018-10653,There is an XML External Entity (XXE) Processing Vulnerability in Citrix XenMobile Server 10.8 before RP2 and 10.7 before RP3.,,,,, an XML External Entity (XXE) Processing Vulnerability
CVE-2018-10654,There is a Hazelcast Library Java Deserialization Vulnerability in Citrix XenMobile Server 10.8 before RP2 and 10.7 before RP3.,,,,, a Hazelcast Library Java Deserialization Vulnerability
CVE-2018-10655,DLPnpAuditor.exe in DeviceLock Plug and Play Auditor (freeware) 5.72,, has a Unicode Buffer Overflow (SEH).,,,
CVE-2018-10665,ILIAS 5.3.4,, has XSS through unsanitized output of PHP_SELF,,,
CVE-2018-10680,** DISPUTED ** Z-BlogPHP 1.5.2,," has a stored Cross Site Scripting Vulnerability exploitable by an administrator who navigates to """"Web site settings --> Basic setting --> Website title"""" and enters an XSS payload",via the zb_system/cmd.php ZC_BLOG_NAME parameter. NOTE: the vendor disputes the security relevance,,
CVE-2018-10704,yidashi yii2cmf 2.0,, has XSS,via the /search q parameter.,,
CVE-2018-10723,Directus 6.4.9,, has a hardcoded admin password for the Admin account because of an INSERT statement in api/schema.sql.,,,
CVE-2018-10733,There is a heap-based buffer over-read in the function ft_font_face_hash of gxps-fonts.c in libgxps through 0.3.0. ,,a remote denial of service attack.,A crafted input will,, a heap-based buffer over-read
CVE-2018-10740,Axublog 1.1.0,, allows remote Code Execution as demonstrated by injection of PHP code (contained in the webkeywords parameter) into the cmsconfig.php file.,,,
CVE-2018-10752,The Tagregator plugin 0.6 for WordPress,, has stored XSS,via the title field in an Add New action.,,
CVE-2018-10757,CSP MySQL User Manager 2.3.1,, allows SQL injection,,,
CVE-2018-10758,The edit/ URI in Datenstrom Yellow 0.7.3,, has CSRF,via a delete action that can delete articles.,,
CVE-2018-10767,There is a stack-based buffer over-read in calling GLib in the function gxps_images_guess_content_type of gxps-images.c in libgxps through 0.3.0 because it does not reject negative return values from a g_input_stream_read call. ,,a remote denial of service attack.,A crafted input will,, a stack-based buffer over-read
CVE-2018-10768,There is a NULL pointer dereference in the AnnotPath::getCoordsLength function in Annot.h in an Ubuntu package for Poppler 0.24.5. ,,a remote denial of service attack. Later Ubuntu packages such as for Poppler 0.41.0 are not affected.,A crafted input will,, a NULL pointer dereference
CVE-2018-1077,Spacewalk 2.6 contains an API which,, has an XXE flaw allowing for the disclosure of potentially sensitive information from the server.,,,
CVE-2018-10779,TIFFWriteScanline in tif_write.c in LibTIFF 3.8.2,, has a heap-based buffer over-read,,,
CVE-2018-10780,Exiv2::Image::byteSwap2 in image.cpp in Exiv2 0.26,, has a heap-based buffer over-read.,,,
CVE-2018-10801,TIFFClientOpen in tif_unix.c in LibTIFF 3.8.2,, has memory leaks,,,
CVE-2018-10811,strongSwan 5.6.0 and older,, allows Remote Denial of Service because of Missing Initialization of a Variable.,,,
CVE-2018-10817,Severalnines ClusterControl before 1.6.0-4699,, allows XSS.,,,
CVE-2018-10852,The UNIX pipe which sudo,, has too wide permissions,, uses to contact SSSD and read the available sudo rules from SSSD,
CVE-2018-10856,It,, has been discovered that podman before version 0.6.1 does not drop capabilities when executing a container as a non-root user. This results in unnecessary privileges being granted to the container.,,,
CVE-2018-10916,It,, has been discovered that lftp up to and including version 4.8.3 does not properly sanitize remote file names,,,
CVE-2018-10939,Zimbra Web Client (ZWC) in Zimbra Collaboration Suite 8.8 before 8.8.8.Patch4 and 8.7 before 8.7.11.Patch4,, has Persistent XSS,via a contact group.,,
CVE-2018-10948,Synacor Zimbra Admin UI in Zimbra Collaboration Suite before 8.8.0 beta 2,, has Persistent XSS,via mail addrs.,,
CVE-2018-10949,mailboxd in Zimbra Collaboration Suite 8.8 before 8.8.8; 8.7 before 8.7.11.Patch3; and 8.6,, allows Account Enumeration ,"by leveraging a Discrepancy between the """"HTTP 404 - account is not active"""" and """"HTTP 401 - must authenticate"""" errors.",,
CVE-2018-10950,mailboxd in Zimbra Collaboration Suite 8.8 before 8.8.8; 8.7 before 8.7.11.Patch3; and 8.6 before 8.6.0.Patch10,, allows Information Exposure through Verbose Error Messages containing a stack dump,,,
CVE-2018-10951,mailboxd in Zimbra Collaboration Suite 8.8 before 8.8.8; 8.7 before 8.7.11.Patch3; and 8.6 before 8.6.0.Patch10,, allows zimbraSSLPrivateKey read access,via a GetServer,,
CVE-2018-10956,IPConfigure Orchid Core VMS 2.0.5,, allows Directory Traversal.,,,
CVE-2018-10959,Avecto Defendpoint 4 prior to 4.4 SR6 and 5 prior to 5.1 SR1,, has an Untrusted Search Path vulnerability,,,
CVE-2018-10986,OX Guard 2.8.0,, has CSRF.,,,
CVE-2018-10994,js/views/message_view.js in Open Whisper Signal (aka Signal-Desktop) before 1.10.1,, allows XSS,via a URL.,,
CVE-2018-10997,Etere EtereWeb before 28.1.20,, has a pre-authentication blind SQL injection in the POST parameters txUserName and txPassword.,,,
CVE-2018-11002,Pulse Secure Desktop Client 5.3 up to and including R6.0 build 1769 on Windows,, has Insecure Permissions.,,,
CVE-2018-1101,Ansible Tower before version 3.2.4,, has a flaw in the management of system and organization administrators that allows for privilege escalation. System administrators that are members of organizations can have their passwords reset by organization administrators,,,
CVE-2018-11011,ruibaby Halo 0.0.2,, has stored XSS,via the commentAuthor field to FrontCommentController.java.,,
CVE-2018-11012,ruibaby Halo 0.0.2,, has stored XSS,via the loginName and loginPwd parameters in a failed login attempt to AdminController.java.,,
CVE-2018-11031,application/home/controller/debug.php in PHPRAP 1.0.4 through 1.0.8,, has SSRF,via the /debug URI,,
CVE-2018-11032,PHPRAP 1.0.4 through 1.0.8,, has SQL Injection,via the application/home/controller/project.php search() function.,,
CVE-2018-11096,Horse Market Sell & Rent Portal Script 1.5.7,, has a CSRF vulnerability through which an attacker can change all of the target's account information remotely.,,,
CVE-2018-11101,Open Whisper Signal (aka Signal-Desktop) through 1.10.1,, allows XSS,via a resource location specified in an attribute of a SCRIPT,,
CVE-2018-11105,"There is stored cross site scripting in the wp-live-chat-support plugin before 8.0.08 for WordPress via the """"name"""" (aka wplc_name) and """"email"""" (aka wplc_email) input fields to wp-json/wp_live_chat_support/v1/start_chat whenever a malicious attacker would initiate a new chat with an administrator. ",,,,, stored cross site scripting
CVE-2018-11106,NETGEAR,, has released fixes for a pre-authentication command injection in request_handler.php security vulnerability on the following product models: WC7500,,,
CVE-2018-11126,dg-user/?controller=users&action=add in doorGets 7.0,, has CSRF that results in adding an administrator account.,,,
CVE-2018-11127,e107 2.1.7,, has CSRF resulting in arbitrary user deletion.,,,
CVE-2018-1113,setup before version 2.11.4-1.fc28 in Fedora and Red Hat Enterprise Linux added /sbin/nologin and /usr/sbin/nologin to /etc/shells. This violates security assumptions made by pam_shells and some daemons which,, allow access based on a user's shell being listed in /etc/shells. Under some circumstances,,,
CVE-2018-11141,The 'IMAGES_JSON' and 'attachments_to_remove[]' parameters of the '/adminui/advisory.php' script in the Quest KACE System Management Virtual Appliance 8.0.318 can be abused to write and delete files respectively via Directory Traversal. Files can be at any location where the 'www' user,, has write permissions.,,,
CVE-2018-11143,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 1 of 46).,,,
CVE-2018-11144,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 2 of 46).,,,
CVE-2018-11145,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 3 of 46).,,,
CVE-2018-11146,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 4 of 46).,,,
CVE-2018-11147,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 5 of 46).,,,
CVE-2018-11148,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 6 of 46).,,,
CVE-2018-11149,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 7 of 46).,,,
CVE-2018-11150,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 8 of 46).,,,
CVE-2018-11151,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 9 of 46).,,,
CVE-2018-11152,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 10 of 46).,,,
CVE-2018-11153,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 11 of 46).,,,
CVE-2018-11154,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 12 of 46).,,,
CVE-2018-11155,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 13 of 46).,,,
CVE-2018-11156,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 14 of 46).,,,
CVE-2018-11157,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 15 of 46).,,,
CVE-2018-11158,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 16 of 46).,,,
CVE-2018-11159,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 17 of 46).,,,
CVE-2018-11160,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 18 of 46).,,,
CVE-2018-11161,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 19 of 46).,,,
CVE-2018-11162,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 20 of 46).,,,
CVE-2018-11163,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 21 of 46).,,,
CVE-2018-11164,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 22 of 46).,,,
CVE-2018-11165,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 23 of 46).,,,
CVE-2018-11166,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 24 of 46).,,,
CVE-2018-11167,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 25 of 46).,,,
CVE-2018-11168,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 26 of 46).,,,
CVE-2018-11169,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 27 of 46).,,,
CVE-2018-1117,ovirt-ansible-roles before version 1.0.6,, has a vulnerability due to a missing no_log directive,,,
CVE-2018-11170,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 28 of 46).,,,
CVE-2018-11171,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 29 of 46).,,,
CVE-2018-11172,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 30 of 46).,,,
CVE-2018-11173,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 31 of 46).,,,
CVE-2018-11174,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 32 of 46).,,,
CVE-2018-11175,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 33 of 46).,,,
CVE-2018-11176,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 34 of 46).,,,
CVE-2018-11177,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 35 of 46).,,,
CVE-2018-11178,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 36 of 46).,,,
CVE-2018-11179,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 37 of 46).,,,
CVE-2018-11180,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 38 of 46).,,,
CVE-2018-11181,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 39 of 46).,,,
CVE-2018-11182,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 40 of 46).,,,
CVE-2018-11183,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 41 of 46).,,,
CVE-2018-11184,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 42 of 46).,,,
CVE-2018-11185,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 43 of 46).,,,
CVE-2018-11186,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 44 of 46).,,,
CVE-2018-11187,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 45 of 46).,,,
CVE-2018-11188,Quest DR Series Disk Backup software version before 4.0.3.1,, allows command injection (issue 46 of 46).,,,
CVE-2018-11189,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 1 of 6).,,,
CVE-2018-11190,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 2 of 6).,,,
CVE-2018-11191,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 3 of 6).,,,
CVE-2018-11192,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 4 of 6).,,,
CVE-2018-11193,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 5 of 6).,,,
CVE-2018-11194,Quest DR Series Disk Backup software version before 4.0.3.1,, allows privilege escalation (issue 6 of 6).,,,
CVE-2018-11210,** DISPUTED ** TinyXML2 6.2.0,, has a heap-based buffer over-read in the XMLDocument::Parse function in libtinyxml2.so. NOTE: The tinyxml2 developers have determined that the reported overflow is due to improper use of the library and not a vulnerability in tinyxml2.,,,
CVE-2018-11227,Monstra CMS 3.0.4 and earlier,, has XSS,via index.php.,,
CVE-2018-1124,procps-ng before version 3.3.15 is vulnerable to multiple integer overflows leading to a heap corruption in file2strvec function. This,, allows a privilege escalation for a local attacker who can create entries in procfs ,by starting processes,,
CVE-2018-11244,The BBE theme before 1.53 for WordPress,, allows a direct launch of an HTML editor.,,,
CVE-2018-11245,app/webroot/js/misp.js in MISP 2.4.91,, has a DOM based XSS with cortex type attributes.,,,
CVE-2018-11246,K7TSMngr.exe in K7Computing K7AntiVirus Premium 15.1.0.53,, has a Memory Leak.,,,
CVE-2018-11315,The Local HTTP API in Radio Thermostat CT50 and CT80 1.04.84 and below products,, allows unauthorized access,via a DNS rebinding attack. This can result in remote device temperature control,,
CVE-2018-11317,Subrion CMS before 4.1.4,, has XSS.,,,
CVE-2018-11351,script.php in Jirafeau before 3.4.1 is affected by two stored Cross-Site Scripting (XSS) vulnerabilities. These are stored within the shared files description file and,, allow the execution of a JavaScript payload each time an administrator searches or lists uploaded files. These two injections could be triggered without authentication,,,
CVE-2018-11363,jpeg_size in pdfgen.c in PDFGen before 2018-04-09,, has a heap-based buffer over-read.,,,
CVE-2018-11364,sav_parse_machine_integer_info_record in spss/readstat_sav_read.c in libreadstat.a in ReadStat 0.1.1,, has a memory leak related to an iconv_open call.,,,
CVE-2018-11365,sas/readstat_sas7bcat_read.c in libreadstat.a in ReadStat 0.1.1,, has an infinite loop.,,,
CVE-2018-11366,init.php in the Loginizer plugin 1.3.8 through 1.3.9 for WordPress,, has Unauthenticated Stored Cross-Site Scripting (XSS) because logging is mishandled. This is fixed in 1.4.0.,,,
CVE-2018-11372,iScripts eSwap v2.4,, has SQL injection,via the wishlistdetailed.php User Panel ToId parameter.,,
CVE-2018-11373,iScripts eSwap v2.4,, has SQL injection,"via the """"salelistdetailed.php"""" User Panel ToId parameter.",,
CVE-2018-11399,SimpliSafe Original,, has Unencrypted Sensor Transmissions,,,
CVE-2018-11402,SimpliSafe Original,, has Unencrypted Keypad Transmissions,,,
CVE-2018-11403,DomainMod v4.09.03,, has XSS,via the assets/edit/account-owner.php oid parameter.,,
CVE-2018-11404,DomainMod v4.09.03,, has XSS,via the assets/edit/ssl-provider-account.php sslpaid parameter.,,
CVE-2018-11405,Kliqqi 2.0.2,, has CSRF in admin/admin_users.php.,,,
CVE-2018-11415,SAP Internet Transaction Server (ITS) 6200.X.X,, has Reflected Cross Site Scripting (XSS),via certain wgate URIs. NOTE: the vendor has reportedly indicated that there will not be any further releases of this product.,,
CVE-2018-11416,jpegoptim.c in jpegoptim 1.4.5 (fixed in 1.4.6),, has an invalid use of realloc() and free(),,,
CVE-2018-11420,There is Memory corruption in the web interface of Moxa OnCell G3100-HSPA Series version 1.5 Build 17042015 and prio,,,,, Memory corruption
CVE-2018-11423,There is Memory corruption in the web interface Moxa OnCell G3100-HSPA Series version 1.6 Build 17100315 and prior,,,,, Memory corruption
CVE-2018-11424,There is Memory corruption in the web interface of Moxa OnCell G3470A-LTE Series version 1.6 Build 18021314 and prior,,,,, Memory corruption
CVE-2018-11440,Liblouis 3.5.0,, has a stack-based Buffer Overflow in the function parseChars in compileTranslationTable.c.,,,
CVE-2018-11470,iScripts eSwap v2.4,, has SQL injection,"via the """"search.php"""" 'Told' parameter in the User Panel.",,
CVE-2018-11471,Cockpit 0.5.5,, has XSS,via a collection,,
CVE-2018-11472,Monstra CMS 3.0.4,, has Reflected XSS during Login (i.e.,,,
CVE-2018-11473,Monstra CMS 3.0.4,, has XSS in the registration Form (i.e.,,,
CVE-2018-11474,Monstra CMS 3.0.4,, has a Session Management Issue in the Administrations Tab. A password change at admin/index.php?id=users&action=edit&user_id=1 does not invalidate a session that is open in a different browser.,,,
CVE-2018-11475,Monstra CMS 3.0.4,, has a Session Management Issue in the Users tab. A password change at users/1/edit does not invalidate a session that is open in a different browser.,,,
CVE-2018-11487,PHPMyWind 5.5,, has XSS,via the cid parameter to newsshow.php,,
CVE-2018-11491,ASUS HG100 devices with firmware before 1.05.12,, allow unauthenticated access,,,
CVE-2018-11492,ASUS HG100 devices,, allow denial of service,via an IPv4 packet flood.,,
CVE-2018-11494,"The """"program extension upload"""" feature in OpenCart through 3.0.2.0",, has a six-step process (upload,,,
CVE-2018-11495,OpenCart through 3.0.2.0,, allows directory traversal in the editDownload function in admin\model\catalog\download.php,via admin/index.php?route=catalog/download/edit,,
CVE-2018-11501,PHP Scripts Mall Website Seller Script 2.0.3,, has CSRF,via user_submit.php?upd=2,,
CVE-2018-11511,The tree list functionality in the photo gallery application in ASUSTOR ADM 3.1.0.RFQ3,, has a SQL injection vulnerability that affects the 'album_id' or 'scope' parameter,via a photo-gallery/api/album/tree_lists/ URI.,,
CVE-2018-11514,PHP Scripts Mall Naukri Clone Script through 3.0.3,, allows Unrestricted Upload of a File with a Dangerous Type in edit_resume_det.php,,,
CVE-2018-11515,The wpForo plugin through 2018-02-05 for WordPress,, has SQL Injection,via a search with the /forum/ wpfo parameter.,,
CVE-2018-11518,A vulnerability,, allows a phreaking attack on HCL legacy IVR systems that do not use VoIP. These IVR systems rely on various frequencies of audio signals; based on the frequency,,,
CVE-2018-11522,Yosoro 1.0.4,, has stored XSS.,,,
CVE-2018-11523,upload.php on NUUO NVRmini 2 devices,, allows Arbitrary File Upload,,,
CVE-2018-11528,WUZHI CMS 4.1.0,, has SQL Injection,via an api/sms_check.php?param= URI.,,
CVE-2018-11531,Exiv2 0.26,, has a heap-based buffer overflow in getData in preview.cpp.,,,
CVE-2018-11536,md4c before 0.2.5,, has a heap-based buffer overflow because md_split_simple_pairing_mark mishandles splits.,,,
CVE-2018-11538,servlet/UserServlet in SearchBlox 8.6.6,, has CSRF,via the u_name,,
CVE-2018-11544,The Olive Tree Ftp Server application 1.32 for Android,, has Insecure Data Storage because a username and password are stored in the /data/data/com.theolivetree.ftpserver/shared_prefs/com.theolivetree.ftpserver_preferences.xml file as the prefUsername and prefUserpass strings.,,,
CVE-2018-11545,md4c 0.2.5,, has a heap-based buffer overflow in md_merge_lines because md_is_link_label mishandles the case of a link label composed solely of backslash escapes.,,,
CVE-2018-11546,md4c 0.2.5,, has a heap-based buffer over-read because md_is_named_entity_contents has an off-by-one error.,,,
CVE-2018-11547,md_is_link_reference_definition_helper in md4c 0.2.5,, has a heap-based buffer over-read because md_is_link_label mishandles loop termination.,,,
CVE-2018-11551,AXON PBX 2.02 contains a DLL hijacking vulnerability that could,, allow an unauthenticated,,,
CVE-2018-11552,"There is a reflected XSS vulnerability in AXON PBX 2.02 via the """"AXON->Auto-Dialer->Agents->Name"""" field. ",,,,, a reflected XSS vulnerability
CVE-2018-11553,SGIN.CN xiangyun platform V9.4.10,, has XSS,via the login_url parameter to /login.php.,,
CVE-2018-11554,The forgotten-password feature in index.php/member/reset/reset_email.html in YzmCMS v3.2 through v3.7,, has a Response Discrepancy Information Exposure issue and an unexpectedly long lifetime for a verification code,,,
