Privilege escalation in the MSI repair functionality in Caphyon Advanced Installer 20.0 and below allows attackers to access and manipulate system files.
NOSH 4a5cfdb allows remote authenticated users to execute PHP arbitrary code via the ""practice logo"" upload feature. The client-side checks can be bypassed. This may allow attackers to steal Protected Health Information because the product is for health charting.
1. "NOSH 4a5cfdb" is the Affected Product.
2. "remote authenticated users" is the Attacker Type.
3. "execute PHP arbitrary code" is the Impact.
4. "via the ""practice logo"" upload feature" is the Attacker Vector.
5. "The client-side checks can be bypassed" is the Root Cause.
6. "" is the Vulnerability Type.
EMC NetWorker may potentially be vulnerable to an unauthenticated remote code execution vulnerability in the Networker Client execution service (nsrexecd) when oldauth authentication method is used. An unauthenticated remote attacker could send arbitrary commands via RPC service to be executed on the host system with the privileges of the nsrexecd service, which runs with administrative privileges.
1. "unauthenticated remote code execution vulnerability" is the Vulnerability Type.
2. "oldauth authentication method is used" is the Root Cause.
3. "EMC NetWorker" is the Affected Product.
4. "send arbitrary commands via RPC service to be executed on the host system with the privileges of the nsrexecd service, which runs with administrative privileges" is the Impact.
5. "unauthenticated remote attacker" is the Attacker Type.
6. "via RPC service" is the Attacker Vector.
Dell Enterprise SONiC OS, 3.5.3, 4.0.0, 4.0.1, 4.0.2, contains an ""Uncontrolled Resource Consumption vulnerability"" in authentication component. An unauthenticated remote attacker could potentially exploit this vulnerability, leading to uncontrolled resource consumption by creating permanent home directories for unauthenticated users.
1. "Uncontrolled Resource Consumption vulnerability" is the Vulnerability Type.
2. "authentication component" is the Root Cause.
3. "Dell Enterprise SONiC OS, 3.5.3, 4.0.0, 4.0.1, 4.0.2" is the Affected Product.
4. "uncontrolled resource consumption by creating permanent home directories for unauthenticated users" is the Impact.
5. "unauthenticated remote attacker" is the Attacker Type.
6. "potentially exploit this vulnerability" is the Attacker Vector.
Baicells Nova 227, Nova 233, and Nova 243 LTE TDD eNodeB and Nova 246 devices with firmware through RTS/RTD 3.6.6 are vulnerable to remote shell code exploitation via HTTP command injections. Commands are executed using pre-login execution and executed with root permissions. The following methods below have been tested and validated by a 3rd party analyst and has been confirmed exploitable special thanks to Rustam Amin for providing the steps to reproduce.
1. "Baicells Nova 227, Nova 233, and Nova 243 LTE TDD eNodeB and Nova 246 devices with firmware through RTS/RTD 3.6.6" is the Affected Product.
2. "remote shell code exploitation" is the Impact.
3. "HTTP command injections" is the Root Cause.
4. "" is the Vulnerability Type.
5. "remote attackers" is the Attacker Type.
6. "via HTTP command injections" is the Attacker Vector.
A Server Side Request Forgery (SSRF) vulnerability exists in Tenable.sc due to improper validation of session & user-accessible input data. A privileged, authenticated remote attacker could interact with external and internal services covertly.
1. "Server Side Request Forgery (SSRF)" is the Vulnerability Type.
2. "Tenable.sc" is the Affected Product.
3. "improper validation of session & user-accessible input data" is the Root Cause.
4. "interact with external and internal services covertly" is the Impact.
5. "privileged, authenticated remote attacker" is the Attacker Type.
6. "" is the Attacker Vector.
A stored cross-site scripting (XSS) vulnerability exists in Tenable.sc due to improper validation of user-supplied input before returning it to users. An authenticated, remote attacker can exploit this by convincing a user to click a specially crafted URL, to execute arbitrary script code in a user's browser session.
1. "stored cross-site scripting (XSS)" is the Vulnerability Type.
2. "Tenable.sc" is the Affected Product.
3. "improper validation of user-supplied input before returning it to users" is the Root Cause.
4. "execute arbitrary script code in a user's browser session" is the Impact.
5. "authenticated, remote attacker" is the Attacker Type.
6. "convincing a user to click a specially crafted URL" is the Attacker Vector.
A formula injection vulnerability exists in Tenable.sc due to improper validation of user-supplied input before returning it to users. An authenticated attacker could leverage the reporting system to export reports containing formulas, which would then require a victim to approve and execute on a host.
1. "formula injection vulnerability" is the Vulnerability Type.
2. "Tenable.sc" is the Affected Product.
3. "improper validation of user-supplied input before returning it to users" is the Root Cause.
4. "export reports containing formulas, which would then require a victim to approve and execute on a host" is the Impact.
5. "authenticated attacker" is the Attacker Type.
6. "leverage the reporting system" is the Attacker Vector.
A missing permission check in Jenkins BearyChat Plugin 3.0.2 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified URL.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins BearyChat Plugin 3.0.2 and earlier" is the Affected Product.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "connect to an attacker-specified URL" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins BearyChat Plugin 3.0.2 and earlier allows attackers to connect to an attacker-specified URL.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins BearyChat Plugin 3.0.2 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified URL" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins Keycloak Authentication Plugin 2.3.0 and earlier allows attackers to trick users into logging in to the attacker's account.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins Keycloak Authentication Plugin 2.3.0 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "trick users into logging in to the attacker's account" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins Keycloak Authentication Plugin 2.3.0 and earlier does not invalidate the previous session on login.
1. "Jenkins Keycloak Authentication Plugin 2.3.0 and earlier" is the Affected Product.
2. "does not invalidate the previous session on login" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins visualexpert Plugin 1.3 and earlier does not restrict the names of files in methods implementing form validation, allowing attackers with Item/Configure permission to check for the existence of an attacker-specified file path on the Jenkins controller file system.
1. "Jenkins visualexpert Plugin 1.3 and earlier" is the Affected Product.
2. "does not restrict the names of files in methods implementing form validation" is the Root Cause.
3. "attackers with Item/Configure permission" is the Attacker Type.
4. "check for the existence of an attacker-specified file path on the Jenkins controller file system" is the Impact.
5. "" is the Vulnerability Type.
6. "" is the Attacker Vector.
Jenkins TestQuality Updater Plugin 1.3 and earlier stores the TestQuality Updater password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.
1. "Jenkins TestQuality Updater Plugin 1.3 and earlier" is the Affected Product.
2. "stores the TestQuality Updater password unencrypted in its global configuration file" is the Root Cause.
3. "can be viewed by users with access to the Jenkins controller file system" is the Impact.
4. "" is the Vulnerability Type.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
A missing check in Jenkins TestQuality Updater Plugin 1.3 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified URL using attacker-specified username and password.
1. "missing check" is the Root Cause.
2. "Jenkins TestQuality Updater Plugin 1.3 and earlier" is the Affected Product.
3. "connect to an attacker-specified URL using attacker-specified username and password" is the Impact.
4. "" is the Vulnerability Type.
5. "attackers with Overall/Read permission" is the Attacker Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins TestQuality Updater Plugin 1.3 and earlier allows attackers to connect to an attacker-specified URL using attacker-specified username and password.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins TestQuality Updater Plugin 1.3 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified URL using attacker-specified username and password" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A missing permission check in Jenkins Cisco Spark Notifier Plugin 1.1.1 and earlier allows attackers with Overall/Read permission to enumerate credentials IDs of credentials stored in Jenkins.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins Cisco Spark Notifier Plugin 1.1.1 and earlier" is the Affected Product.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "enumerate credentials IDs of credentials stored in Jenkins" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
Jenkins view-cloner Plugin 1.1 and earlier stores passwords unencrypted in job config.xml files on the Jenkins controller where they can be viewed by users with Extended Read permission, or access to the Jenkins controller file system.
1. "Jenkins view-cloner Plugin 1.1 and earlier" is the Affected Product.
2. "stores passwords unencrypted in job config.xml files" is the Root Cause.
3. "users with Extended Read permission, or access to the Jenkins controller file system" is the Attacker Type.
4. "view passwords" is the Impact.
5. "on the Jenkins controller" is the Attacker Vector.
6. "" is the Vulnerability Type.
Jenkins PWauth Security Realm Plugin 0.4 and earlier does not restrict the names of files in methods implementing form validation, allowing attackers with Overall/Read permission to check for the existence of an attacker-specified file path on the Jenkins controller file system.
1. "Jenkins PWauth Security Realm Plugin 0.4 and earlier" is the Affected Product.
2. "does not restrict the names of files in methods implementing form validation" is the Root Cause.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "check for the existence of an attacker-specified file path on the Jenkins controller file system" is the Impact.
5. "" is the Vulnerability Type.
6. "" is the Attacker Vector.
A missing permission check in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.
1. "missing permission check" is the Root Cause.
2. "Jenkins RabbitMQ Consumer Plugin 2.8 and earlier" is the Affected Product.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "connect to an attacker-specified AMQP(S) URL using attacker-specified username and password" is the Impact.
5. "" is the Vulnerability Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.
1. "Cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins RabbitMQ Consumer Plugin 2.8 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified AMQP(S) URL using attacker-specified username and password" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins OpenID Plugin 2.4 and earlier allows attackers to trick users into logging in to the attacker's account.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins OpenID Plugin 2.4 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "trick users into logging in to the attacker's account" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins OpenID Plugin 2.4 and earlier improperly determines that a redirect URL after login is legitimately pointing to Jenkins.
1. "Jenkins OpenID Plugin 2.4 and earlier" is the Affected Product.
2. "improperly determines that a redirect URL after login is legitimately pointing to Jenkins" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins OpenID Plugin 2.4 and earlier does not invalidate the previous session on login.
1. "Jenkins OpenID Plugin 2.4 and earlier" is the Affected Product.
2. "does not invalidate the previous session on login" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins TestComplete support Plugin 2.8.1 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.
1. "Jenkins TestComplete support Plugin 2.8.1 and earlier" is the Affected Product.
2. "does not configure its XML parser to prevent XML external entity (XXE) attacks" is the Root Cause.
3. "XML external entity (XXE) attacks" is the Impact.
4. "" is the Vulnerability Type.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins GitHub Pull Request Coverage Status Plugin 2.2.0 and earlier stores the GitHub Personal Access Token, Sonar access token and Sonar password unencrypted in its global configuration file on the Jenkins controller where they can be viewed by users with access to the Jenkins controller file system.
1. "Jenkins GitHub Pull Request Coverage Status Plugin 2.2.0 and earlier" is the Affected Product.
2. "stores the GitHub Personal Access Token, Sonar access token and Sonar password unencrypted in its global configuration file on the Jenkins controller" is the Root Cause.
3. "where they can be viewed by users with access to the Jenkins controller file system" is the Attacker Vector.
4. "unauthorized access" is the Impact.
5. "users with access to the Jenkins controller file system" is the Attacker Type.
6. "" is the Vulnerability Type.
Jenkins MSTest Plugin 1.0.0 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.
1. "Jenkins MSTest Plugin 1.0.0 and earlier" is the Affected Product.
2. "does not configure its XML parser to prevent XML external entity (XXE) attacks" is the Root Cause.
3. "XML external entity (XXE) attacks" is the Impact.
4. "" is the Vulnerability Type.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier transmits the private key in plain text as part of the global Jenkins configuration form, potentially resulting in their exposure.
1. "Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier" is the Affected Product.
2. "transmits the private key in plain text as part of the global Jenkins configuration form" is the Root Cause.
3. "potentially resulting in their exposure" is the Impact.
4. "" is the Vulnerability Type.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier stores the private keys unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.
1. "Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier" is the Affected Product.
2. "stores the private keys unencrypted in its global configuration file on the Jenkins controller" is the Root Cause.
3. "where it can be viewed by users with access to the Jenkins controller file system" is the Attacker Vector.
4. "" is the Vulnerability Type.
5. "" is the Impact.
6. "" is the Attacker Type.
A missing permission check in Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier allows attackers with Overall/Read permission to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier" is the Affected Product.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier allows attackers to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins JIRA Pipeline Steps Plugin 2.0.165.v8846cf59f3db and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A missing permission check in Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier allows attackers with Overall/Read permission to enumerate credentials IDs of credentials stored in Jenkins.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier" is the Affected Product.
3. "Overall/Read permission" is the Attacker Type.
4. "enumerate credentials IDs of credentials stored in Jenkins" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
A missing permission check in Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier" is the Affected Product.
3. "attackers with Overall/Read permission" is the Attacker Type.
4. "connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier allows attackers to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins GitHub Pull Request Builder Plugin 1.42.2 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
Missing permission checks in Jenkins Orka by MacStadium Plugin 1.31 and earlier allow attackers with Overall/Read permission to connect to an attacker-specified HTTP server using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "Missing permission checks" is the Vulnerability Type.
2. "in Jenkins Orka by MacStadium Plugin 1.31 and earlier" is the Affected Product.
3. "allow attackers with Overall/Read permission" is the Root Cause.
4. "connect to an attacker-specified HTTP server using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins Orka by MacStadium Plugin 1.31 and earlier allows attackers to connect to an attacker-specified HTTP server using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins Orka by MacStadium Plugin 1.31 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "connect to an attacker-specified HTTP server using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A missing permission check in Jenkins Orka by MacStadium Plugin 1.31 and earlier allows attackers with Overall/Read permission to enumerate credentials IDs of credentials stored in Jenkins.
1. "missing permission check" is the Vulnerability Type.
2. "Jenkins Orka by MacStadium Plugin 1.31 and earlier" is the Affected Product.
3. "Overall/Read permission" is the Attacker Type.
4. "enumerate credentials IDs of credentials stored in Jenkins" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
Jenkins Semantic Versioning Plugin 1.14 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.
1. "Jenkins Semantic Versioning Plugin 1.14 and earlier" is the Affected Product.
2. "does not configure its XML parser to prevent XML external entity (XXE) attacks" is the Root Cause.
3. "XML external entity (XXE) attacks" is the Impact.
4. "" is the Vulnerability Type.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins Semantic Versioning Plugin 1.14 and earlier does not restrict execution of an controller/agent message to agents, and implements no limitations about the file path that can be parsed, allowing attackers able to control agent processes to have Jenkins parse a crafted file that uses external entities for extraction of secrets from the Jenkins controller or server-side request forgery.
1. "Jenkins Semantic Versioning Plugin 1.14 and earlier" is the Affected Product.
2. "does not restrict execution of an controller/agent message to agents, and implements no limitations about the file path that can be parsed" is the Root Cause.
3. "attackers able to control agent processes" is the Attacker Type.
4. "have Jenkins parse a crafted file that uses external entities for extraction of secrets from the Jenkins controller or server-side request forgery" is the Impact.
5. "" is the Vulnerability Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins Bitbucket OAuth Plugin 0.12 and earlier allows attackers to trick users into logging in to the attacker's account.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins Bitbucket OAuth Plugin 0.12 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "trick users into logging in to the attacker's account" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins Bitbucket OAuth Plugin 0.12 and earlier does not invalidate the previous session on login.
1. "Jenkins Bitbucket OAuth Plugin 0.12 and earlier" is the Affected Product.
2. "does not invalidate the previous session on login" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins Azure AD Plugin 303.va_91ef20ee49f and earlier does not invalidate the previous session on login.
1. "Jenkins Azure AD Plugin 303.VA_91ef20ee49f and earlier" is the Affected Product.
2. "does not invalidate the previous session on login" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
Jenkins Kubernetes Credentials Provider Plugin 1.208.v128ee9800c04 and earlier does not set the appropriate context for Kubernetes credentials lookup, allowing attackers with Item/Configure permission to access and potentially capture Kubernetes credentials they are not entitled to.
1. "Jenkins Kubernetes Credentials Provider Plugin 1.208.v128ee9800c04 and earlier" is the Affected Product.
2. "does not set the appropriate context for Kubernetes credentials lookup" is the Root Cause.
3. "attackers with Item/Configure permission" is the Attacker Type.
4. "access and potentially capture Kubernetes credentials they are not entitled to" is the Impact.
5. "" is the Vulnerability Type.
6. "" is the Attacker Vector.
Jenkins OpenId Connect Authentication Plugin 2.4 and earlier does not invalidate the previous session on login.
1. "Jenkins OpenId Connect Authentication Plugin 2.4 and earlier" is the Affected Product.
2. "does not invalidate the previous session on login" is the Root Cause.
3. "" is the Vulnerability Type.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
A cross-site request forgery (CSRF) vulnerability in Jenkins Gerrit Trigger Plugin 2.38.0 and earlier allows attackers to rebuild previous builds triggered by Gerrit.
1. "cross-site request forgery (CSRF)" is the Vulnerability Type.
2. "Jenkins Gerrit Trigger Plugin 2.38.0 and earlier" is the Affected Product.
3. "" is the Root Cause.
4. "attackers to rebuild previous builds triggered by Gerrit" is the Impact.
5. "attackers" is the Attacker Type.
6. "" is the Attacker Vector.
A sandbox bypass vulnerability involving map constructors in Jenkins Script Security Plugin 1228.vd93135a_2fb_25 and earlier allows attackers with permission to define and run sandboxed scripts, including Pipelines, to bypass the sandbox protection and execute arbitrary code in the context of the Jenkins controller JVM.
1. "sandbox bypass vulnerability involving map constructors" is the Vulnerability Type.
2. "Jenkins Script Security Plugin 1228.vd93135a_2fb_25 and earlier" is the Affected Product.
3. "attackers with permission to define and run sandboxed scripts, including Pipelines" is the Attacker Type.
4. "bypass the sandbox protection and execute arbitrary code in the context of the Jenkins controller JVM" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Vector.
Mojoportal v2.7 was discovered to contain an authenticated XML external entity (XXE) injection vulnerability.
1. "Mojoportal v2.7" is the Affected Product.
2. "authenticated XML external entity (XXE) injection vulnerability" is the Vulnerability Type.
3. "" is the Root Cause.
4. "" is the Impact.
5. "" is the Attacker Type.
6. "" is the Attacker Vector.
A reflected cross-site scripting (XSS) vulnerability in the FileDialog.aspx component of mojoPortal v2.7.0.0 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the ed and tbi parameters.
1. "Reflected cross-site scripting (XSS)" is the Vulnerability Type.
2. "FileDialog.aspx component of mojoPortal v2.7.0.0" is the Affected Product.
3. "allow attackers to execute arbitrary web scripts or HTML" is the Impact.
4. "via a crafted payload injected into the ed and tbi parameters" is the Attacker Vector.
5. "attackers" is the Attacker Type.
6. "" is the Root Cause.
TOTOlink A7100RU(V7.4cu.2313_B20191024) was discovered to contain a command injection vulnerability via the country parameter at setting/delStaticDhcpRules.
1. "TOTOlink A7100RU(V7.4cu.2313_B20191024)" is the Affected Product.
2. "command injection vulnerability" is the Vulnerability Type.
3. "via the country parameter at setting/delStaticDhcpRules" is the Attacker Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
Forget Heart Message Box v1.1 was discovered to contain a SQL injection vulnerability via the name parameter at /admin/loginpost.php.
1. "Forget Heart Message Box v1.1" is the Affected Product.
2. "SQL injection vulnerability" is the Vulnerability Type.
3. "via the name parameter at /admin/loginpost.php" is the Attacker Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
Raffle Draw System v1.0 was discovered to contain a local file inclusion vulnerability via the page parameter in index.php.
1. "Raffle Draw System v1.0" is the Affected Product.
2. "local file inclusion vulnerability" is the Vulnerability Type.
3. "via the page parameter in index.php" is the Attack Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
Raffle Draw System v1.0 was discovered to contain a SQL injection vulnerability via the id parameter at get_ticket.php.
1. "Raffle Draw System v1.0" is the Affected Product.
2. "SQL injection vulnerability" is the Vulnerability Type.
3. "via the id parameter at get_ticket.php" is the Attacker Vector.
4. "execute arbitrary SQL commands" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Type.
Raffle Draw System v1.0 was discovered to contain a SQL injection vulnerability via the id parameter at save_ticket.php.
1. "Raffle Draw System v1.0" is the Affected Product.
2. "SQL injection vulnerability" is the Vulnerability Type.
3. "via the id parameter at save_ticket.php" is the Attack Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
Raffle Draw System v1.0 was discovered to contain a SQL injection vulnerability via the id parameter at delete_ticket.php.
1. "Raffle Draw System v1.0" is the Affected Product.
2. "SQL injection vulnerability" is the Vulnerability Type.
3. "via the id parameter at delete_ticket.php" is the Attacker Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
Raffle Draw System v1.0 was discovered to contain multiple SQL injection vulnerabilities at save_winner.php via the ticket_id and draw parameters.
1. "Raffle Draw System v1.0" is the Affected Product.
2. "multiple SQL injection vulnerabilities" is the Vulnerability Type.
3. "via the ticket_id and draw parameters" is the Attacker Vector.
4. "execute arbitrary SQL commands" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Type.
Online Food Ordering System v2 was discovered to contain a SQL injection vulnerability via the id parameter at view_order.php.
1. "SQL injection vulnerability" is the Vulnerability Type.
2. "Online Food Ordering System v2" is the Affected Product.
3. "via the id parameter at view_order.php" is the Attacker Vector.
4. "execute arbitrary SQL commands" is the Impact.
5. "" is the Root Cause.
6. "" is the Attacker Type.
Online Food Ordering System v2 was discovered to contain a cross-site scripting (XSS) vulnerability via the page parameter in index.php.
1. "cross-site scripting (XSS)" is the Vulnerability Type.
2. "Online Food Ordering System v2" is the Affected Product.
3. "via the page parameter in index.php" is the Attack Vector.
4. "" is the Root Cause.
5. "" is the Impact.
6. "" is the Attacker Type.
