CVE-2018-15182,PHP Scripts Mall Car Rental Script 2.0.8,, has XSS,via the FirstName and LastName fields.,,
CVE-2018-15183,PHP Scripts Mall Myperfectresume / JobHero / Resume Clone Script 2.0.6,, has Stored XSS,via the Full Name and Title fields.,,
CVE-2018-15184,PHP Scripts Mall Naukri / Shine / Jobsite Clone Script 3.0.4,, has Stored XSS,"via the USERNAME field, a related issue to CVE-2018-6795.",,
CVE-2018-15186,PHP Scripts Mall Chartered Accountant : Auditor Website 2.0.1,, has CSRF,via client/auditor/updprofile.php.,,
CVE-2018-15187,PHP Scripts Mall advanced-real-estate-script 4.0.9,, has CSRF,via edit-profile.php.,,
CVE-2018-15189,PHP Scripts Mall advanced-real-estate-script,, has XSS,via the Name field of a profile.,,
CVE-2018-15190,PHP Scripts Mall hotel-booking-script 2.0.4,, allows XSS,"via the First Name, Last Name, or Address field.",,
CVE-2018-15199,AuraCMS 2.3,, allows XSS,via a Bukutamu -> AddGuestbook action.,,
CVE-2018-15206,BPC SmartVista 2,, has CSRF,via SVFE2/pages/admpages/roles/createrole.jsf.,,
CVE-2018-15207,BPC SmartVista 2,," has Improper Access Control in the SVFE module, where it fails to appropriately restrict access: a normal user is able to access the SVFE2/pages/finadmin/currconvrate/currconvrate.jsf functionality that should be only accessible to an admin.",,,
CVE-2018-15208,BPC SmartVista 2,, has Session Fixation,via the JSESSIONID parameter.,,
CVE-2018-15311,"When F5 BIG-IP 13.0.0-13.1.0.5, 12.1.0-12.1.3.5, 11.6.0-11.6.3.2, or 11.5.1-11.5.6 is processing specially crafted TCP traffic with the Large Receive Offload (LRO) feature enabled, TMM may crash, leading to a failover event. This vulnerability is not exposed unless LRO is enabled, so most affected customers will be on 13.1.x. LRO",, has been available since 11.4.0 but is not enabled by default until 13.1.0.,,,
CVE-2018-15320,"On BIG-IP 14.0.0-14.0.0.2 or 13.0.0-13.1.1.1, undisclosed traffic patterns may lead to denial of service conditions for the BIG-IP system. The configuration which exposes this condition is the BIG-IP self IP address which is part of a VLAN group and",," has the Port Lockdown setting configured with anything other than """"allow-all"""".",,,
CVE-2018-15361,UltraVNC revision 1198,," has a buffer underflow vulnerability in VNC client code, which can potentially result in code execution. This attack appears to be exploitable",via network connectivity. This vulnerability has been fixed in revision 1199.,,
CVE-2018-15473,OpenSSH through 7.7 is prone to a user enumeration vulnerability due to not delaying bailout for an invalid authenticating user until after the packet containing the request,," has been fully parsed, related to auth2-gss.c, auth2-hostbased.c, and auth2-pubkey.c.",,,
CVE-2018-15493,vBulletin 5.4.3,, has an Open Redirect.,,,
CVE-2018-15495,/filemanager/upload.php in Responsive FileManager before 9.13.3,," allows Directory Traversal and SSRF because the url parameter is used directly in a curl_exec call, as demonstrated by a file:///etc/passwd value.",,,
CVE-2018-15498,YSoft SafeQ Server 6,, allows a replay attack.,,,
CVE-2018-15509,Five9 Agent Desktop Plus 10.0.70,, has Incorrect Access Control (issue 2 of 2).,,,
CVE-2018-15518,QXmlStream in Qt 5.x before 5.11.3,, has a double-free or corruption during parsing of a specially crafted illegal XML document.,,,
CVE-2018-15530,Cross-site scripting (XSS) in the web interface of the Xerox ColorQube 8580,, allows remote persistent injection of custom HTML / JavaScript code.,,,
CVE-2018-15531,JavaMelody before 1.74.0,, has XXE,via parseSoapMethodName in bull/javamelody/PayloadNameRequestWrapper.java.,,
CVE-2018-15534,Geutebrueck re_porter 16 before 7.8.974.20,, has a possibility of unauthenticated access to sensitive information including usernames and hashes,via a direct request for /statistics/gscsetup.xml on TCP port 12003.,,
CVE-2018-15538,Agentejo Cockpit,, has multiple Cross-Site Scripting vulnerabilities.,,,
CVE-2018-15553,fileshare.cmd on Telus Actiontec T2200H T2200H-31.128L.03 devices,, allows OS Command Injection,via shell metacharacters in the smbdUserid or smbdPasswd field.,,
CVE-2018-15556,The Quantenna WiFi Controller on Telus Actiontec WEB6000Q v1.1.02.22,," allows login with root level access with the user """"root"""" and an empty password ",by using the enabled onboard UART headers.,,
CVE-2018-15559,The editor in Xiuno BBS 4.0.4,, allows stored XSS.,,,
CVE-2018-15560,PyCryptodome before 3.6.6,," has an integer overflow in the data_len variable in AESNI.c, related to the AESNI_encrypt and AESNI_decrypt functions, leading to the mishandling of messages shorter than 16 bytes.",,,
CVE-2018-15562,CMS ISWEB 3.5.3,, has XSS,"via the ordineRis, sezioneRicerca, or oggettiRicerca parameter to index.php.",,
CVE-2018-15563,_core/admin/pages/add/ in Subrion CMS 4.2.1,, has XSS,via the titles[en] parameter.,,
CVE-2018-15566,tp5cms through 2017-05-25,, has XSS,via the admin.php/article/index.html q parameter.,,
CVE-2018-15567,CMSUno before 1.5.3,, has XSS,via the title field.,,
CVE-2018-15568,tp5cms through 2017-05-25,, has CSRF,via admin.php/category/delete.html.,,
CVE-2018-15569,my little forum 2.4.12,, allows CSRF for deletion of users.,,,
CVE-2018-15571,The Export Users to CSV plugin through 1.1.1 for WordPress,, allows CSV injection.,,,
CVE-2018-15573,** DISPUTED ** An issue was discovered in Reprise License Manager (RLM) through 12.2BL2. Attackers can,, has access to it),"via /goform/edit_lf_process with file content in the lfdata parameter and a pathname in the lf parameter. By default, the web interface is on port 5054, and does not require authentication. NOTE: the vendor has stated """"We do not consider this a vulnerability.""""", use the web interface to read and write data to any file on disk (as long as rlm.exe,
CVE-2018-15574,** DISPUTED ** An issue was discovered in the license editor in Reprise License Manager (RLM) through 12.2BL2. It is a cross-site scripting vulnerability in the /goform/edit_lf_get_data lf parameter via GET or POST. NOTE: the vendor,," has stated """"We do not consider this a vulnerability.""""",,,
CVE-2018-15608,Zoho ManageEngine ADManager Plus 6.5.7,," allows HTML Injection on the """"AD Delegation"""" """"Help Desk Technicians"""" screen.",,,
CVE-2018-15677,The newsfeed (aka /index.php?page=viewnews) in BTITeam XBTIT 2.5.4,, has stored XSS,via CSRF.,,
CVE-2018-15692,"Inova Partner 5.0.5-RELEASE, Build 0510-0906 and earlier",, allows authenticated users authorization bypass and data manipulation in certain functions.,,,
CVE-2018-15693,"Inova Partner 5.0.5-RELEASE, Build 0510-0906 and earlier",, allows authenticated users authorization bypass,via insecure direct object reference.,,
CVE-2018-15712,Nagios XI 5.5.6,, allows reflected cross site scripting from remote unauthenticated attackers,via the host parameter in api_tool.php.,,
CVE-2018-15713,Nagios XI 5.5.6,, allows persistent cross site scripting from remote authenticated attackers,via the stored email address in admin/users.php.,,
CVE-2018-15714,Nagios XI 5.5.6,, allows reflected cross site scripting from remote unauthenticated attackers,via the oname and oname2 parameters.,,
CVE-2018-15726,The Pulse Secure Desktop (macOS) 5.3RX before 5.3R5 and 9.0R1,, has a Privilege Escalation Vulnerability.,,,
CVE-2018-15727,"Grafana 2.x, 3.x, and 4.x before 4.6.4 and 5.x before 5.2.3",," allows authentication bypass because an attacker can generate a valid """"remember me"""" cookie knowing only a username of an LDAP or OAuth user.",,,
CVE-2018-15740,Zoho ManageEngine ADManager Plus 6.5.7,," has XSS on the """"Workflow Delegation"""" """"Requester Roles"""" screen.",,,
CVE-2018-15749,The Pulse Secure Desktop (macOS) 5.3RX before 5.3R5 and 9.0R1,, has a Format String Vulnerability.,,,
CVE-2018-15762,"Pivotal Operations Manager, versions 2.0.x prior to 2.0.24, versions 2.1.x prior to 2.1.15, versions 2.2.x prior to 2.2.7, and versions 2.3.x prior to 2.3.1, grants all users a scope which",, allows for privilege escalation. A remote malicious user who has been authenticated may create a new client with administrator privileges for Opsman.,,,
CVE-2018-15810,Visiology Flipbox Software Suite before 2.7.0,, allows directory traversal,via %5c%2e%2e%2f because it does not sanitize filename parameters.,,
CVE-2018-15813,FastStone Image Viewer 6.5,, has a User Mode Write AV starting at image00400000+0x00000000000e1237,via a crafted image file.,,
CVE-2018-15814,FastStone Image Viewer 6.5,, has a User Mode Write AV starting at image00400000+0x00000000001cb509,via a crafted image file.,,
CVE-2018-15815,FastStone Image Viewer 6.5,, has an Exception Handler Chain Corrupted issue starting at image00400000+0x00000000003ef68a,via a crafted image file.,,
CVE-2018-15816,FastStone Image Viewer 6.5,, has a Read Access Violation on Block Data Move starting at image00400000+0x0000000000002d7d,via a crafted image file.,,
CVE-2018-15817,FastStone Image Viewer 6.5,, has a Read Access Violation on Block Data Move starting at image00400000+0x0000000000002d63,via a crafted image file.,,
CVE-2018-15820,EasyIO EasyIO-30P devices before 2.0.5.27,, allow XSS,via the dev.htm GDN parameter.,,
CVE-2018-15835,Android 1.0 through 9.0,, has Insecure Permissions. The Android bug ID is 77286983.,,,
CVE-2018-15842,WolfCMS 0.8.3.1,, has XSS,via the /?/admin/page/add slug parameter.,,
CVE-2018-15843,GetSimple CMS 3.3.14,, has XSS,"via the admin/edit.php """"Add New Page"""" field.",,
CVE-2018-15845,There is a CSRF vulnerability that can add an administrator account in Gleez CMS 1.2.0 via admin/users/add.,,,,, a CSRF vulnerability that can add an administrator account
CVE-2018-15865,The Pulse Secure Desktop (macOS),, has a Privilege Escalation Vulnerability.,,,
CVE-2018-15884,RICOH MP C4504ex devices,, allow HTML Injection,via the /web/entry/en/address/adrsSetUserWizard.cgi entryNameIn parameter.,,
CVE-2018-15892,FreePBX 13 and 14,, has SQL Injection in the DISA module,via the hangup variable on the /admin/config.php?display=disa&view=form page.,,
CVE-2018-15896,PHP Scripts Mall Website Seller Script 2.0.5,, has XSS,via Personal Address or Company Name.,,
CVE-2018-15901,e107 2.1.8,, has CSRF in 'usersettings.php' with an impact of changing details such as passwords of users including administrators.,,,
CVE-2018-16059,Endress+Hauser WirelessHART Fieldgate SWG70 3.x devices,, allow Directory Traversal,via the fcgi-bin/wgsetcgi filename parameter.,,
CVE-2018-16098,"In some Lenovo ThinkPads, an unquoted search path vulnerability was found in various versions of the Synaptics Pointing Device driver which could",, allow unauthorized code execution as a low privilege user.,,,
CVE-2018-16133,Cybrotech CyBroHttpServer 1.0.3,, allows Directory Traversal,via a ../ in the URI.,,
CVE-2018-16134,Cybrotech CyBroHttpServer 1.0.3,, allows XSS,via a URI.,,
CVE-2018-16141,ThinkCMF X2.2.3,, has an arbitrary file deletion vulnerability in do_avatar in \application\User\Controller\ProfileController.class.php,via an imgurl parameter with a ..\ sequence. A member user can delete any file on a Windows server.,,
CVE-2018-16142,PHPOK 4.8.278,, has a Reflected XSS vulnerability in framework/www/login_control.php,via the _back parameter to the ok_f function.,,
CVE-2018-16159,The Gift Vouchers plugin through 2.0.1 for WordPress,, allows SQL Injection,via the template_id parameter in a wp-admin/admin-ajax.php wpgv_doajax_front_template request.,,
CVE-2018-16227,The IEEE 802.11 parser in tcpdump before 4.9.3,, has a buffer over-read in print-802_11.c for the Mesh Flags subfield.,,,
CVE-2018-16228,The HNCP parser in tcpdump before 4.9.3,, has a buffer over-read in print-hncp.c:print_prefix().,,,
CVE-2018-16229,The DCCP parser in tcpdump before 4.9.3,, has a buffer over-read in print-dccp.c:dccp_print_option().,,,
CVE-2018-16230,The BGP parser in tcpdump before 4.9.3,, has a buffer over-read in print-bgp.c:bgp_attr_print() (MP_REACH_NLRI).,,,
CVE-2018-16233,MiniCMS V1.10,, has XSS,via the mc-admin/post-edit.php tags parameter.,,
CVE-2018-16234,MorningStar WhatWeb 0.4.9,, has XSS,via JSON report files.,,
CVE-2018-16235,"Telligent Community 6.x, 7.x, 8.x, 9.x before 9.2.10.11796, 10.1.x before 10.1.10.11792, and 10.2.x before 10.2.3.4725",, has XSS,via the Feed RSS widget.,,
CVE-2018-16236,cPanel through 74,, allows XSS,"via a crafted filename in the logs subdirectory of a user account, because the filename is mishandled during frontend/THEME/raw/index.html rendering.",,
CVE-2018-16247,YzmCMS 5.1,, has XSS,via the admin/system_manage/user_config_add.html title parameter.,,
CVE-2018-16252,FsPro Labs Event Log Explorer 4.6.1.2115,," has """".elx"""" FileType XML External Entity Injection.",,,
CVE-2018-16275,OPSWAT MetaDefender before v4.11.2,, allows CSV injection.,,,
CVE-2018-16277,The Image Import function in XWiki through 10.7,, has XSS.,,,
CVE-2018-16281,"The DEISER """"Profields - Project Custom Fields"""" app before 6.0.2 for Jira",, has Incorrect Access Control.,,,
CVE-2018-16283,The Wechat Broadcast plugin 1.2.0 and earlier for WordPress,, allows Directory Traversal,via the Image.php url parameter.,,
CVE-2018-16287,LG SuperSign CMS,, allows file upload,via signEzUI/playlist/edit/upload/..%2f URIs.,,
CVE-2018-16288,LG SuperSign CMS,, allows reading of arbitrary files,via signEzUI/playlist/edit/upload/..%2f URIs.,,
CVE-2018-16299,The Localize My Post plugin 1.0 for WordPress,, allows Directory Traversal,via the ajax/include.php file parameter.,,
CVE-2018-16300,The BGP parser in tcpdump before 4.9.3,, allows stack consumption in print-bgp.c:bgp_attr_print() because of unlimited recursion.,,,
CVE-2018-16301,The command-line argument parser in tcpdump before 4.99.0,, has a buffer overflow in tcpdump.c:read_infile(). To trigger this vulnerability the attacker needs to create a 4GB file on the local filesystem and to specify the file name as the value of the -F command-line argument of tcpdump.,,,
CVE-2018-16302,MediaComm Zip-n-Go before 4.95,, has a Buffer Overflow,via a crafted file.,,
CVE-2018-16308,The Ninja Forms plugin before 3.3.14.1 for WordPress,, allows CSV injection.,,,
CVE-2018-16313,Bludit 2.3.4,, allows XSS,via a user name.,,
CVE-2018-16320,idreamsoft iCMS 7.0.11,," allows admincp.php?app=config Directory Traversal, resulting in execution of arbitrary PHP code from a ZIP file.",,,
CVE-2018-16323,ReadXBMImage in coders/xbm.c in ImageMagick before 7.0.8-9 leaves data uninitialized,," has a negative pixel value. If the affected code is used as a library loaded into a process that includes sensitive information, that information sometimes can be leaked",via the image data., when processing an XBM file that,
CVE-2018-16325,There is XSS in GetSimple CMS 3.4.0.9 via the admin/edit.php title field.,,,,, XSS
CVE-2018-16326,PHP Scripts Mall Olx Clone 3.4.2,, has XSS.,,,
CVE-2018-16327,There is Stored XSS in Subrion 4.2.1 via the admin panel URL configuration.,,,,, Stored XSS
CVE-2018-16330,Pandao Editor.md 1.5.0,, allows XSS,via crafted attributes of an invalid IMG element.,,
CVE-2018-16342,ShowDoc v1.8.0,, has XSS,via a new page.,,
CVE-2018-16346,ChemCMS 1.0.6,, has XSS,"via the """"setting -> website information"""" field.",,
CVE-2018-16348,SeaCMS V6.61,, has XSS,"via the admin_video.php v_content parameter, related to the site name.",,
CVE-2018-16349,WUZHI CMS 4.1.0,, has XSS,via the index.php?m=link&f=index&v=add form[remark] parameter.,,
CVE-2018-16350,WUZHI CMS 4.1.0,, has XSS,via the index.php?m=core&f=set&v=basic form[statcode] parameter.,,
CVE-2018-16352,There is a PHP code upload vulnerability in WeaselCMS 0.3.6 via index.php because code can be embedded at the end of a .png file when the image/png content type is used.,,,,, a PHP code upload vulnerability
CVE-2018-16363,The mndpsingh287 File Manager plugin V2.9 for WordPress,, has XSS,via the lang parameter in a wp-admin/admin.php?page=wp_file_manager request because set_transient is used in file_folder_manager.php and there is an echo of lang in lib\wpfilemanager.php.,,
CVE-2018-16367,"In OnlineJudge 2.0, the sandbox",," has an incorrect access control vulnerability that can write a file anywhere. A user can write a directory listing to /tmp, and can leak file data with a #include.",,,
CVE-2018-16371,PESCMS Team 2.2.1,, has multiple reflected XSS,"via the keyword parameter: g=Team&m=User&a=index&keyword=, g=Team&m=User_group&a=index&keyword=, g=Team&m=Department&a=index&keyword=, and g=Team&m=Bulletin&a=index&keyword=.",,
CVE-2018-16373,Frog CMS 0.9.5,, has an Upload vulnerability that can create files,via /admin/?/plugin/file_manager/save.,,
CVE-2018-16374,Frog CMS 0.9.5,, has stored XSS,via /admin/?/plugin/comment/settings.,,
CVE-2018-16379,Ogma CMS 0.4 Beta,, has XSS,"via the """"Footer Text footer"""" field on the """"Theme/Theme Options"""" screen.",,
CVE-2018-16381,e107 2.1.8,, has XSS,via the e107_admin/users.php?mode=main&action=list user_loginname parameter.,,
CVE-2018-16382,Netwide Assembler (NASM) 2.14rc15,, has a buffer over-read in x86/regflags.c.,,,
CVE-2018-16385,ThinkPHP before 5.1.23,, allows SQL Injection,via the public/index/index/test/index query string.,,
CVE-2018-16389,e107_admin/banlist.php in e107 2.1.8,, allows SQL injection,via the old_ip parameter.,,
CVE-2018-16412,ImageMagick 7.0.8-11 Q16,, has a heap-based buffer over-read in the coders/psd.c ParseImageResourceBlocks function.,,,
CVE-2018-16413,ImageMagick 7.0.8-11 Q16,, has a heap-based buffer over-read in the MagickCore/quantum-private.h PushShortPixel function when called from the coders/psd.c ParseImageResourceBlocks function.,,,
CVE-2018-16417,"Aruba Instant 4.x prior to 6.4.4.8-4.2.4.12, 6.5.x prior to 6.5.4.11, 8.3.x prior to 8.3.0.6, and 8.4.x prior to 8.4.0.1",, allows Command injection.,,,
CVE-2018-16428,"In GNOME GLib 2.56.1, g_markup_parse_context_end_parse() in gmarkup.c",, has a NULL pointer dereference.,,,
CVE-2018-16429,GNOME GLib 2.56.1,," has an out-of-bounds read vulnerability in g_markup_parse_context_parse() in gmarkup.c, related to utf8_str().",,,
CVE-2018-16430,GNU Libextractor through 1.7,, has an out-of-bounds read vulnerability in EXTRACTOR_zip_extract_method() in zip_extractor.c.,,,
CVE-2018-16435,Little CMS (aka Little Color Management System) 2.9,," has an integer overflow in the AllocateDataSet function in cmscgats.c, leading to a heap-based buffer overflow in the SetData function",via a crafted file in the second argument to cmsIT8LoadFromFile.,,
CVE-2018-16436,Gxlcms 2.0 before bug fix 20180915,, has SQL Injection exploitable by an administrator.,,,
CVE-2018-16437,Gxlcms 2.0 before bug fix 20180915,, has Directory Traversal exploitable by an administrator.,,,
CVE-2018-16447,Frog CMS 0.9.5,, has admin/?/user/edit/1 CSRF.,,,
CVE-2018-16448,Cscms 4,, allows CSRF for creating a member,via upload/admin.php/sys/save.,,
CVE-2018-16449,OneThink 1.1.141212,, allows CSRF for adding a page,via admin.php?s=/Article/setStatus/status/1.html.,,
CVE-2018-16450,CraftedWeb through 2013-09-24,, has reflected XSS,via the p parameter.,,
CVE-2018-16451,The SMB parser in tcpdump before 4.9.3,, has buffer over-reads in print-smb.c:print_trans() for \MAILSLOT\BROWSE and \PIPE\LANMAN.,,,
CVE-2018-16452,The SMB parser in tcpdump before 4.9.3,, has stack exhaustion in smbutil.c:smb_fdata(),via recursion.,,
CVE-2018-16453,PHP Scripts Mall Domain Lookup Script 3.0.5,, allows XSS in the search bar.,,,
CVE-2018-16455,PHP Scripts Mall Market Place Script 1.0.1,, allows XSS,via a keyword.,,
CVE-2018-16456,PHP Scripts Mall Website Seller Script 2.0.5,, has XSS,via the Listings Search feature.,,
CVE-2018-16470,There is a possible DoS vulnerability in the multipart parser in Rack before 2.0.6. ,,,,, a possible DoS vulnerability
CVE-2018-16471,There is a possible XSS vulnerability in Rack before 2.0.6 and 1.6.11. ,,,,, a possible XSS vulnerability
CVE-2018-16516,helpers.py in Flask-Admin 1.5.2,, has Reflected XSS,via a crafted URL.,,
CVE-2018-16519,"COYO 9.0.8, 10.0.11 and 12.0.4",, has cross-site scripting (XSS),"via URLs used by """"iFrame"""" widgets.",,
CVE-2018-16522,Amazon Web Services (AWS) FreeRTOS through 1.3.1,, has an uninitialized pointer free in SOCKETS_SetSockOpt.,,,
CVE-2018-16523,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component",, allow division by zero in prvCheckOptions.,,,
CVE-2018-16524,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component",, allow information disclosure during parsing of TCP options in prvCheckOptions.,,,
CVE-2018-16527,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component",, allow information disclosure during parsing of ICMP packets in prvProcessICMPPacket.,,,
CVE-2018-16549,HScripts PHP File Browser Script v1.0,, allows Directory Traversal,via the index.php path parameter.,,
CVE-2018-16551,LavaLite 5.5,, has XSS,"via a /edit URI, as demonstrated by client/job/job/Zy8PWBekrJ/edit.",,
CVE-2018-16552,MicroPyramid Django-CRM 0.2,," allows CSRF for /users/create/, /users/##/edit/, and /accounts/##/delete/ URIs.",,,
CVE-2018-16553,"In Jspxcms 9.0.0, a vulnerable URL routing implementation",, allows remote code execution after logging in as web admin.,,,
CVE-2018-16587,"In Open Ticket Request System (OTRS) 4.0.x before 4.0.32, 5.0.x before 5.0.30, and 6.0.x before 6.0.11, an attacker could send a malicious email to an OTRS system. If a user with admin permissions opens it, it causes deletions of arbitrary files that the OTRS web server user",, has write access to.,,,
CVE-2018-16593,The Photo Sharing Plus component on Sony Bravia TV through 8.587 devices,, allows Shell Metacharacter Injection.,,,
CVE-2018-16594,The Photo Sharing Plus component on Sony Bravia TV through 8.587 devices,, allows Directory Traversal.,,,
CVE-2018-16595,The Photo Sharing Plus component on Sony Bravia TV through 8.587 devices,, has a Buffer Overflow.,,,
CVE-2018-16605,D-Link DIR-600M devices,, allow XSS,via the Hostname and Username fields in the Dynamic DNS Configuration page.,,
CVE-2018-16619,Sonatype Nexus Repository Manager before 3.14,, allows XSS.,,,
CVE-2018-16620,Sonatype Nexus Repository Manager before 3.14,, has Incorrect Access Control.,,,
CVE-2018-16621,Sonatype Nexus Repository Manager before 3.14,, allows Java Expression Language Injection.,,,
CVE-2018-16624,panel/pages/home/edit in Kirby v2.5.12,, allows XSS,via the title of a new page.,,
CVE-2018-16625,index.php/Admin/Uploaded in Typesetter 5.1,, allows XSS,via an SVG file with JavaScript in a SCRIPT element.,,
CVE-2018-16626,index.php/Admin/Classes in Typesetter 5.1,, allows XSS,via the description of a new class name.,,
CVE-2018-16627,panel/login in Kirby v2.5.12,, allows Host header injection,"via the """"forget password"""" feature.",,
CVE-2018-16628,panel/login in Kirby v2.5.12,, allows XSS,via a blog name.,,
CVE-2018-16629,panel/uploads/#elf_l1_XA in Subrion CMS v4.2.1,, allows XSS,via an SVG file with JavaScript in a SCRIPT element.,,
CVE-2018-16631,Subrion CMS v4.2.1,, allows XSS,via the panel/configuration/general/ SITE TITLE parameter.,,
CVE-2018-16632,Mezzanine CMS v4.3.1,, allows XSS,via the /admin/blog/blogcategory/add/?_to_field=id&_popup=1 title parameter at admin/blog/blogpost/add/.,,
CVE-2018-16633,Pluck v4.7.7,, allows XSS,via the admin.php?action=editpage&page= page title.,,
CVE-2018-16634,Pluck v4.7.7,, allows CSRF,via admin.php?action=settings.,,
CVE-2018-16635,Blackcat CMS 1.3.2,, allows XSS,via the willkommen.php?lang=DE page title at backend/pages/modify.php.,,
CVE-2018-16636,Nucleus CMS 3.70,, allows HTML Injection,via the index.php body parameter.,,
CVE-2018-16638,Evolution CMS 1.4.x,, allows XSS,via the manager/ search parameter.,,
CVE-2018-16639,Typesetter 5.1,, allows XSS,via the index.php/Admin LABEL parameter during new page creation.,,
CVE-2018-16640,ImageMagick 7.0.8-5,, has a memory leak vulnerability in the function ReadOneJNGImage in coders/png.c.,,,
CVE-2018-16641,ImageMagick 7.0.8-6,, has a memory leak vulnerability in the TIFFWritePhotoshopLayers function in coders/tiff.c.,,,
CVE-2018-16650,phpMyFAQ before 2.9.11,, allows CSRF.,,,
CVE-2018-16651,The admin backend in phpMyFAQ before 2.9.11,, allows CSV injection in reports.,,,
CVE-2018-16653,rejucms 2.1,, has XSS,via the ucenter/cms_user_add.php u_name parameter.,,
CVE-2018-16654,Zurmo 3.2.4 Stable,, allows XSS,via app/index.php/accounts/default/details?id=2&kanbanBoard=1&openToTaskId=1.,,
CVE-2018-16655,Gxlcms 1.0,, has XSS,via the PATH_INFO to gx/lib/ThinkPHP/Tpl/ThinkException.tpl.php.,,
CVE-2018-16726,razorCMS 3.4.7,, allows HTML injection,via the description of the homepage within the settings component.,,
CVE-2018-16727,razorCMS 3.4.7,, allows Stored XSS,via the keywords of the homepage within the settings component.,,
CVE-2018-16728,feindura 2.0.7,, allows XSS,via the tags field of a new page created at index.php?category=0&page=new.,,
CVE-2018-16729,Pluck 4.7.7,, allows XSS,via pages->manage under admin.php?action=files.,,
CVE-2018-16730,\upload\plugins\sys\Install.php in CScms 4.1,, has XSS,via the site name.,,
CVE-2018-16732,\upload\plugins\sys\admin\Setting.php in CScms 4.1,, allows CSRF,via admin.php/setting/ftp_save.,,
CVE-2018-16737,tinc before 1.0.30,," has a broken authentication protocol, without even a partial mitigation.",,,
CVE-2018-16738,tinc 1.0.30 through 1.0.34,," has a broken authentication protocol, although there is a partial mitigation. This is fixed in 1.1.",,,
CVE-2018-16752,LINK-NET LW-N605R devices with firmware 12.20.2.1486,, allow Remote Code Execution,via shell metacharacters in the HOST field of the ping feature at adm/systools.asp. Authentication is needed but the default password of admin for the admin account may be used in some cases.,,
CVE-2018-16759,The removeXSS function in App/Common/common.php (called from App/Modules/Index/Action/SearchAction.class.php) in EasyCMS v1.4,, allows XSS,via an onhashchange event.,,
CVE-2018-16761,Eventum before 3.4.0,, has an open redirect vulnerability.,,,
CVE-2018-16771,Hoosk v1.7.0,, allows PHP code execution,via a SiteUrl that is provided during installation and mishandled in config.php.,,
CVE-2018-16772,Hoosk v1.7.0,, allows XSS,via the Navigation Title of a new page entered at admin/pages/new.,,
CVE-2018-16773,EasyCMS 1.5,, allows XSS,via the index.php?s=/admin/fields/update/navTabId/listfields/callbackType/closeCurrent content field.,,
CVE-2018-16776,wityCMS 0.6.2,, has XSS,"via the """"Site Name"""" field found in the """"Contact"""" """"Configuration"""" page.",,
CVE-2018-16779,BlogCMS through 2016-10-25,, has XSS,via a comment.,,
CVE-2018-16780,Complete Responsive CMS Blog through 2018-05-20,, has XSS,via a comment.,,
CVE-2018-16782,libimageworsener.a in ImageWorsener 1.3.2,, has a buffer overflow in the bmpr_read_rle_internal function in imagew-bmp.c.,,,
CVE-2018-16784,DedeCMS 5.7 SP2,," allows XML injection, and resultant remote code execution,","via a """"<file type='file' name='../"""" substring.",,
CVE-2018-16789,libhttp/url.c in shellinabox through 2.20,," has an implementation flaw in the HTTP request parsing logic. By sending a crafted multipart/form-data HTTP request, an attacker could exploit this to force shellinaboxd into an infinite loop, exhausting available CPU resources and taking the service down.",,,
CVE-2018-16790,"_bson_iter_next_internal in bson-iter.c in libbson 1.12.0, as used in MongoDB mongo-c-driver and other products,",, has a heap-based buffer over-read,via a crafted bson buffer.,,
CVE-2018-16793,Rollup 18 for Microsoft Exchange Server 2010 SP3 and previous versions,, has an SSRF vulnerability,via the username parameter in /owa/auth/logon.aspx in the OWA (Outlook Web Access) login page.,,
CVE-2018-16794,Microsoft ADFS 4.0 Windows Server 2016 and previous (Active Directory Federation Services),, has an SSRF vulnerability,via the txtBoxEmail parameter in /adfs/ls.,,
CVE-2018-16796,HiScout GRC Suite before 3.1.5,, allows Unrestricted Upload of Files with Dangerous Types.,,,
CVE-2018-16819,admin/index.php in Monstra CMS 3.0.4,, allows arbitrary file deletion,via id=filesmanager&path=uploads/.......//./.......//./&delete_file= requests.,,
CVE-2018-16820,admin/index.php in Monstra CMS 3.0.4,, allows arbitrary directory listing,via id=filesmanager&path=uploads/.......//./.......//./ requests.,,
CVE-2018-16821,SeaCMS 6.64,, allows arbitrary directory listing,via upload/admin/admin_template.php?path=../templets/../../ requests.,,
CVE-2018-16822,SeaCMS 6.64,, allows SQL Injection,via the upload/admin/admin_video.php order parameter.,,
CVE-2018-16833,Zoho ManageEngine Desktop Central 10.0.271,, has XSS,"via the """"Features & Articles"""" search field to the /advsearch.do?SUBREQUEST=XMLHTTP URI.",,
CVE-2018-16842,Curl versions 7.14.1 through 7.61.1 ,,information exposure and denial of service,,, a heap-based buffer over-read in the tool_msgs.c:voutf() function that may
