ip_input.c in BSD-derived TCP/IP implementations allows remote attackers to cause a denial of service (crash or hang) via crafted packets.
2. "syslog utility" is the Affected Product.
3. "" is the Root Cause.
4. "gain root privileges" is the Impact.
5. "local or remote attackers" is the Attacker Type.
6. "" is the Attacker Vector.
Remote access in AIX innd 1.5.1, using control messages.
1. "AIX innd 1.5.1" is the Affected Product.
2. "" is the Root Cause.
3. "Remote access" is the Impact.
4. "" is the Vulnerability Type.
5. "using control messages" is the Attacker Vector.
6. "" is the Attacker Type.
Buffer overflow in AIX and Solaris ""gethostbyname"" library call allows root access through corrupt DNS host names.
1. "Buffer overflow" is the Vulnerability Type.
2. "AIX and Solaris ""gethostbyname"" library call" is the Affected Product.
3. "corrupt DNS host names" is the Root Cause.
4. "root access" is the Impact.
5. "" is the Attacker Type.
6. "through corrupt DNS host names" is the Attacker Vector.
